track_name,artists,album_name,duration_minutes,valence,energy,tempo,popularity,My_Rating,Vibe_Category
Everything,Michael Bublé,Call Me Irresponsible,3.53955,0.493,0.688,123.125,71,,Chill/Casual
Seni Sordum Yıldızlara,Zeki Müren,Ayrıldık İşte,5.1528833333333335,0.691,0.542,81.408,46,,Chill/Casual
Intuisi,Yura Yunita,Intuisi,4.025,0.354,0.0531,79.863,46,,Sad/Moody
The Folks Who Live on the Hill - Live,Brad Mehldau,"Progression: The Art of the Trio, Vol. 5",9.844433333333333,0.119,0.0793,139.312,42,,Sad/Moody
Yemyeşil Bir Deniz,İlhan İrem,Bezginin Gizli Mektupları,5.96955,0.65,0.568,127.184,44,,Chill/Casual
For The Good Times,The Little Willies,For The Good Times,3.7702166666666668,0.295,0.161,85.499,45,,Sad/Moody
Casa No Campo - Remastered 2021,Elis Regina,Elis (Remastered),2.858833333333333,0.16,0.368,119.552,44,,Sad/Moody
Christmas Time Is Here - Vocal,Vince Guaraldi Trio,Christmas Songs 2022,2.774,0.0878,0.139,75.993,1,,Sad/Moody
Fış Fış Kayıkçı,Sertab Erener;Can Bonomo,İyiliğe Ninniler,7.06715,0.119,0.134,117.838,45,,Sad/Moody
"It's Been a Long, Long Time",Harry James,Texas Chatter,3.42955,0.362,0.216,75.258,61,,Sad/Moody
It Runs Through Me,Tom Misch;De La Soul,Geography,4.364683333333334,0.274,0.607,96.916,68,,Chill/Casual
Boogie Wonderland,"Earth, Wind & Fire;The Emotions",I Am,4.804883333333334,0.963,0.756,131.715,76,,Party Anthem
The Calm Place,Zmeyev;Screen Jazzmaster;DreamBetter,The Calm Place,2.6,0.32,0.201,158.7,59,,Sad/Moody
Es kommt zum Duell,Dualizm;Grmmr.126,Es kommt zum Duell,1.3427166666666666,0.691,0.532,171.925,57,,Chill/Casual
Kabhi Khushi Kabhie Gham,Kris Bowers,Bridgerton Season Two (Covers from the Netflix Series),3.48155,0.418,0.0588,95.997,57,,Chill/Casual
Don't Forget,Phlocalyst;Mr. Käfer,Don't Forget,2.466666666666667,0.332,0.252,170.028,56,,Sad/Moody
"Goodbye, Old Girl",Art Farmer,Art,4.572216666666667,0.358,0.0288,130.838,51,,Sad/Moody
Dream A Little Dream Of Me,Louis Armstrong,What A Wonderful World,3.247333333333333,0.399,0.238,93.388,63,,Sad/Moody
Comics,Caravan Palace,<I°_°I>,3.543266666666667,0.561,0.848,89.999,54,,Chill/Casual
Alexander Hamilton,Leslie Odom Jr.;Daveed Diggs;Okieriete Onaodowan;Lin-Manuel Miranda;Phillipa Soo;Christopher Jackson;Original Broadway Cast of Hamilton;Anthony Ramos,Hamilton (Original Broadway Cast Recording),3.9456166666666665,0.552,0.435,131.995,70,,Chill/Casual
Haven't Met You Yet,Michael Bublé,Crazy Love,4.076433333333333,0.796,0.733,122.58,72,,Party Anthem
Forever in Love,Kenny G,Breathless,4.99155,0.11,0.318,81.993,55,,Sad/Moody
Only Love Can Hurt Like This,Meg Birch,Life Sucks Playlist,3.2365666666666666,0.0998,0.213,98.385,43,,Sad/Moody
Take Five,The Dave Brubeck Quartet,Time Out,5.402216666666667,0.598,0.26,174.322,66,,Chill/Casual
Dream A Little Dream Of Me - Single Version,Ella Fitzgerald;Louis Armstrong,"Love, Ella",3.086,0.394,0.104,76.497,66,,Sad/Moody
Bunty Aur Babli,Shankar;Ehsaan;Loy;Sukhwinder Singh;Jaspinder Narula;Gulzar,Bunty Aur Babli,5.718633333333333,0.392,0.906,127.957,34,,Chill/Casual
Lone Digger,Caravan Palace,<I°_°I>,3.8300666666666667,0.868,0.938,123.992,57,,Party Anthem
Vurgun Yedim,MFÖ,Agu,3.22,0.376,0.485,86.074,42,,Chill/Casual
Cheek To Cheek,Ella Fitzgerald;Louis Armstrong,The Complete Ella And Louis On Verve,5.908883333333334,0.657,0.264,122.482,67,,Chill/Casual
Autumn In New York,Bobby Timmons,Young Chet,2.1462166666666667,0.15,0.112,68.879,39,,Sad/Moody
Hit the Road Jack,Ray Charles,True Genius,1.998,0.962,0.571,173.141,70,,Chill/Casual
El Repaso,Brous One;Matiah Chinaski,Un Momento en el Tiempo,2.9234833333333334,0.79,0.664,91.063,42,,Party Anthem
Delarna,Tommy Flanagan,The Smart Attitude of Tommy Flanagan,4.717333333333333,0.347,0.242,101.194,40,,Sad/Moody
Kadın,Birsen Tezer,Kadın,5.6849,0.251,0.467,88.178,41,,Chill/Casual
The Girl From Ipanema,Stan Getz;João Gilberto;Astrud Gilberto,The Girl From Ipanema - The Bossa Nova Years,5.363766666666667,0.443,0.194,129.863,68,,Chill/Casual
Gemintang,Andien,Gemintang,4.330883333333333,0.59,0.446,145.015,42,,Chill/Casual
Sunrise,Norah Jones,Feels Like Home,3.3437666666666668,0.679,0.299,156.848,73,,Chill/Casual
Just the Two of Us - Luxury Remix,Nenei;Javier Penna,"Lounge Remixes, Vol. 4",4.016666666666667,0.711,0.654,121.952,1,,Party Anthem
I Won't Let You Go (Live),Lollypop Lorry,Live at Octopus,2.0389,0.902,0.509,126.076,42,,Chill/Casual
¿Cómo Fue?,Beny Moré,RCA 100 Años De Musica,2.917333333333333,0.421,0.269,98.515,44,,Chill/Casual
Zerdaliler,Ezginin Günlügü,İlk Aşk,4.341333333333333,0.293,0.292,86.411,45,,Sad/Moody
Ben Böyleyim,Ayten Alpman,Ben Böyleyim (45'lik),3.4454166666666666,0.62,0.496,113.625,42,,Chill/Casual
Gamzedeyim Deva Bulmam,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",3.2857666666666665,0.328,0.441,143.52,43,,Chill/Casual
Ayrılığa Dayanamam,Leman Sam,İlla,3.2604333333333333,0.53,0.37,126.029,43,,Chill/Casual
The Girl From Ipanema - Single Version,Stan Getz;João Gilberto;Astrud Gilberto;Antônio Carlos Jobim,Summer Samba! - Stan Getz,2.7871,0.486,0.178,130.415,39,,Chill/Casual
From You,Bonobo;Joji,Fragments,3.5046666666666666,0.255,0.499,140.022,56,,Chill/Casual
I'd Rather Go Blind,Etta James,Tell Mama,2.6108833333333332,0.611,0.433,82.52,71,,Chill/Casual
93 'Til Infinity,Souls Of Mischief,93 'til Infinity,4.774,0.688,0.672,206.247,71,,Party Anthem
Just the Two of Us,"Grover Washington, Jr.;Bill Withers",In the Name of Love: The Elektra Recordings 1979-1984,3.951766666666667,0.624,0.488,95.77,61,,Chill/Casual
Inner Courage,Mr. Käfer;Eu93ne,Inner Courage,2.8666666666666667,0.964,0.321,144.041,58,,Chill/Casual
Sunday Vibe,The BREED,Sunday Vibe,1.6673,0.589,0.456,80.974,57,,Chill/Casual
Goiaba,Oaty.,Goiaba,2.3300833333333335,0.374,0.679,103.016,57,,Chill/Casual
The Beauty of Everyday Things,Hara Noda,The Beauty of Everyday Things,3.384933333333333,0.0865,0.28,108.046,65,,Sad/Moody
Don't Let Me Be Misunderstood,Nina Simone,Broadway-Blues-Ballads,2.77,0.532,0.501,158.348,60,,Chill/Casual
Electric Sunrise,Plini,Handmade Cities,5.083333333333333,0.221,0.63,137.92,49,,Chill/Casual
Blue Train,John Coltrane,Blue Train,10.718783333333333,0.569,0.286,136.098,59,,Chill/Casual
"Perhaps, Perhaps, Perhaps",Doris Day,With A Smile And A Song,2.5284333333333335,0.649,0.271,104.519,59,,Chill/Casual
Flamingos,Leo Gandelman;Baco Exu do Blues;Machine Series,Hip Hop Machine #6,6.127633333333334,0.65,0.507,73.313,40,,Chill/Casual
Heaven,MALIQ & D'Essentials,Free Your Mind,3.5957666666666666,0.852,0.636,95.088,41,,Party Anthem
Gidin,Peyk,Suluşaka,3.2588833333333334,0.394,0.532,105.909,41,,Chill/Casual
Duhai Sayang,Yura Yunita,Duhai Sayang,3.361666666666667,0.399,0.257,142.128,41,,Sad/Moody
Bagaimana Kutahu,MALIQ & D'Essentials,25 Tahun McDonald's Indonesia,2.8705833333333333,0.723,0.666,84.997,41,,Party Anthem
My Funny Valentine,Chet Baker,Chet Baker Sings,2.3522166666666666,0.277,0.00756,133.32,63,,Sad/Moody
Someday (feat. Meghan Trainor),Michael Bublé;Meghan Trainor,Nobody but Me (Deluxe),3.3908833333333335,0.934,0.539,94.98,58,,Chill/Casual
Kadınım,Levent Yüksel,Med Cezir,4.528316666666667,0.305,0.32,101.865,40,,Sad/Moody
Você e Eu (You and Me),Carlos Lyra,Bossa Nova Carlos Lyra,1.0584333333333333,0.767,0.253,94.867,40,,Chill/Casual
Tesadüf Aşk,Sertab Erener,Tesadüf Aşk,3.8840333333333334,0.308,0.479,141.49,41,,Chill/Casual
Body and Soul,Anita Baker,Jazz Ballads Classics,5.7,0.219,0.432,109.112,42,,Chill/Casual
Maskeli Balo,Yeni Türkü,Yeni Türkü Koleksiyon,2.88555,0.769,0.435,92.632,41,,Chill/Casual
Dandini Dandini Dastana,Sertab Erener,İyiliğe Ninniler,2.4861333333333335,0.275,0.233,88.08,41,,Sad/Moody
Yağmurlar,Hüsnü Arkan;Feyza Eren,Yalnız Değiliz,4.975766666666667,0.235,0.393,95.977,40,,Sad/Moody
Feeling Good - Ronan Remix,Nenei;Stella Starlight Trio;Ronan,"Vintage Café: Lounge and Jazz Blends, Vol. 22",2.5741,0.668,0.643,166.004,1,,Party Anthem
Dansa på min grav,Bo Kaspers Orkester,Dansa på min grav,3.6542166666666667,0.338,0.342,111.992,41,,Sad/Moody
Konuşamıyorum (Sazlıklardan Havalanan),İlhan İrem,Dünden Yarına,3.7748833333333334,0.562,0.536,108.427,41,,Chill/Casual
Akşam Oldu Hüzünlendim Ben Yine,Müzeyyen Senar,Esiri Zülfünüm,2.778,0.349,0.471,104.432,42,,Chill/Casual
Tula hem och tula vall,Alice Babs;Titti,Sjung med oss mamma,2.264,0.288,0.038,88.028,41,,Sad/Moody
Boquita Sala,Billo's,Exitos De Billo's Caracas Boys,2.92745,0.966,0.545,182.884,41,,Chill/Casual
Nereye Uçar Turnalar - Remastered,Hüsnü Arkan,Bir Yalnızlık Ezgisi (Remastered),4.164266666666666,0.559,0.377,144.015,40,,Chill/Casual
L O V E,Michael Bublé,Call Me Irresponsible (Deluxe),2.836883333333333,0.555,0.465,141.884,63,,Chill/Casual
Kerala,Bonobo,Migration,3.9591,0.138,0.739,124.75,57,,Chill/Casual
"Que Sera Sera (Whatever Will Be, Will Be) [From ""The Man Who Knew Too Much""] (with Frank DeVol & His Orchestra)",Doris Day;Frank DeVol & His Orchestra,Doris Day - Her Greatest Songs,2.0813333333333333,0.743,0.422,175.838,51,,Chill/Casual
A Sunday Kind Of Love,Etta James,At Last!,3.268883333333333,0.402,0.285,85.861,70,,Chill/Casual
Hit the Road Jack,Ray Charles,Soul,1.998,0.962,0.571,173.141,69,,Chill/Casual
Happen,Nick Hakim,Happen,4.222883333333334,0.278,0.403,122.009,46,,Chill/Casual
Love Letter,Anthony Lazaro;Sarah Kang,Something New,3.4326,0.406,0.295,114.875,46,,Chill/Casual
Gravity,Anthony Lazaro,Strangers in Disguise,2.4880833333333334,0.314,0.14,60.307,51,,Sad/Moody
La vie en rose (feat. Cécile McLorin Salvant),Michael Bublé;Cécile McLorin Salvant,love (Deluxe Edition),3.8327166666666668,0.342,0.267,63.378,59,,Sad/Moody
I Say a Little Prayer,Aretha Franklin,Aretha Now,3.6128833333333334,0.499,0.355,133.032,75,,Chill/Casual
Dream A Little Dream Of Me,Ella Fitzgerald;Louis Armstrong,C'est Si Bon,3.0377666666666667,0.322,0.127,76.559,46,,Sad/Moody
I Put A Spell On You,Nina Simone,I Put A Spell On You,2.5837666666666665,0.364,0.398,88.897,66,,Sad/Moody
Blue Moon,Billie Holiday,Solitude,3.463766666666667,0.539,0.269,124.866,65,,Chill/Casual
Strange (feat. Hillary Smith),Kris Bowers;Hillary Smith,Bridgerton (Covers from the Netflix Original Series),3.3106666666666666,0.0727,0.15,70.453,59,,Sad/Moody
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,1.9524333333333332,0.701,0.24,134.009,68,,Chill/Casual
In A Sentimental Mood,Duke Ellington;John Coltrane,Duke Ellington & John Coltrane,4.2537666666666665,0.282,0.305,108.229,65,,Sad/Moody
Dostlarım,Tanju Okan,Bir Zamanlar (Best Of),4.126,0.473,0.613,99.824,40,,Chill/Casual
Unforgettable,Nat King Cole,Unforgettable,3.19955,0.178,0.182,136.094,67,,Sad/Moody
Di Senayan,Ardhito Pramono,Ardhito Pramono,3.59375,0.0702,0.276,127.639,38,,Sad/Moody
Bu Sabah Yağmur Var İstanbul'da,MFÖ,Ele Güne Karşı Yapayalnız,3.67735,0.266,0.245,120.0,40,,Sad/Moody
Kisah Yang Salah,Glenn Fredly,Happy Sunday,4.23155,0.147,0.437,121.911,39,,Chill/Casual
Flippity Flop Flop,Helen Humes,Blue and Sentimental,2.070883333333333,0.755,0.216,129.851,40,,Chill/Casual
Feels Like Home,Diana Krall;Bryan Adams,Wallflower,4.358433333333333,0.34,0.139,92.994,57,,Sad/Moody
Adıyaman,Kızılırmak,Gölge,2.228666666666667,0.459,0.365,127.962,40,,Chill/Casual
Gökyüzünde Yalnız Gezen Yıldızlar,Zeki Müren,Anılarım,3.5737666666666668,0.467,0.507,114.23,40,,Chill/Casual
Nuit Douce,Phlocalyst;Myríad,Afternoon Jazz,2.5625,0.158,0.221,127.994,60,,Sad/Moody
"Hello, Dolly!",Louis Armstrong,"Hello, Dolly! (Remastered)",2.45,0.0,0.405,0.0,62,,Chill/Casual
Kardeşin Duymaz,Zülfü Livaneli,"Bütüneserleri, Vol. 6 (Günlerimiz)",3.6662166666666667,0.39,0.423,135.601,41,,Chill/Casual
Yazık Oldu Yarınlara,İlhan İrem,Dünden Yarına,4.136666666666667,0.691,0.555,107.352,40,,Chill/Casual
Kendim Ettim Kendim Buldum - Live,Sena Şener,Kendim Ettim Kendim Buldum (Live),3.3598166666666667,0.0385,0.138,99.259,39,,Sad/Moody
All of the Time,Project Grand Slam,All of the Time,3.570666666666667,0.608,0.613,130.019,38,,Party Anthem
Kusura Bakmasınlar,Jehan Barbur,Kusura Bakmasınlar,4.1193333333333335,0.373,0.577,81.986,41,,Chill/Casual
Turn Me On,Norah Jones,Come Away With Me (Super Deluxe Edition),2.58,0.485,0.18,170.645,69,,Chill/Casual
Var är du min vän,Lisa Nilsson,Sånger om oss,3.2337666666666665,0.641,0.324,143.231,40,,Chill/Casual
İlla,Leman Sam,İlla,5.0711,0.39,0.628,121.769,39,,Chill/Casual
Aşk Mümkün Müdür Hala?,Levent Yüksel,Aşk Mümkün müdür Hala?,4.054216666666667,0.449,0.732,100.025,39,,Chill/Casual
Bawa Daku Pergi,Ruth Sahanaya,Greatest Hits,5.481766666666666,0.675,0.786,113.034,40,,Party Anthem
Kimseye Etmem Şikayet,Müzeyyen Senar,Müzeyyen Senar Yayınlanmamış Şarkılar (Altın Arşiv Serisi),3.701766666666667,0.334,0.422,96.078,41,,Chill/Casual
Vatten,Robert Broberg,Höjdare,2.2604333333333333,0.564,0.535,169.967,40,,Chill/Casual
"Dois Pra Lá, Dois Pra Cá",Elis Regina,Elis,4.44555,0.478,0.363,96.644,39,,Chill/Casual
Benim Annem Güzel Annem,Sertab Erener;Öykü Karayel,İyiliğe Ninniler,2.4168,0.353,0.185,77.943,41,,Sad/Moody
Don't Cry Baby,Madeleine Peyroux,Careless Love,3.3057666666666665,0.236,0.353,105.908,39,,Sad/Moody
Bienvenue dans ma vie,Nikki Yanofsky,The Ultimate Jazz Cafe Album,3.8231,0.557,0.402,144.035,38,,Chill/Casual
Erkekler De Yanar,Nazan Öncel,Sokak Kızı,3.8386666666666667,0.784,0.77,102.732,40,,Party Anthem
September,"Earth, Wind & Fire",September,3.5846666666666667,0.98,0.831,125.901,68,,Party Anthem
That's Amore,Dean Martin;Dick Stabile And His Orchestra,The Capitol Years,3.137766666666667,0.577,0.17,124.047,54,,Chill/Casual
You're Beautiful,Kenny G,The Esssential Love Songs,4.214433333333333,0.298,0.539,81.686,27,,Chill/Casual
Daylight,Phlocalyst,Daylight,2.8791166666666665,0.383,0.334,91.079,58,,Sad/Moody
You Wish,Nightmares On Wax,In A Space Outta Sound,3.5077666666666665,0.421,0.244,103.464,65,,Chill/Casual
Moody Wind,Anthony Lazaro,Moody Wind,3.2043333333333335,0.292,0.38,114.995,52,,Sad/Moody
Selenium Forest,Plini,Other Things,6.094016666666667,0.36,0.72,149.97,48,,Chill/Casual
The Moment,Kenny G,The Moment,6.0244333333333335,0.194,0.31,181.174,53,,Sad/Moody
Sinnerman,Nina Simone,Pastel Blues,10.366666666666667,0.663,0.543,148.282,63,,Chill/Casual
Buktikan,Yura Yunita,Buktikan,3.1107,0.672,0.664,96.965,39,,Party Anthem
Holding On,Gregory Porter;Kem,Heartbreak Songs,4.273116666666667,0.124,0.35,195.72,37,,Sad/Moody
I Get Along Without You Very Well (Except Sometimes) - Vocal Version,Chet Baker,Chet Baker Sings,2.994,0.21,0.033,103.34,60,,Sad/Moody
Güzel Adam,Jehan Barbur,Sarı,4.21355,0.23,0.216,119.623,39,,Sad/Moody
"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis;John Coltrane;Cannonball Adderley;Bill Evans,Kind Of Blue (Legacy Edition),9.377333333333333,0.211,0.151,136.759,61,,Sad/Moody
Çaya Kaç Şeker,Moğollar,Umut Yolunu Bulur,4.37155,0.584,0.52,81.973,39,,Chill/Casual
Winter Wonderland,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,2.4904333333333333,0.448,0.495,126.58,39,,Chill/Casual
The One,MALIQ & D'Essentials,1st Special Edition,4.70555,0.678,0.606,79.014,39,,Party Anthem
Det jeg vil ha (fra deg),Frida Ånnevik,Det jeg vil ha (fra deg),3.3877166666666665,0.213,0.268,109.216,40,,Sad/Moody
Uyan Sunam Uyan,Sukriye Tutkun,Gucum Yetene Kadar,4.7411,0.676,0.436,115.923,38,,Chill/Casual
Beyoğlu,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,3.7053333333333334,0.637,0.764,114.949,39,,Party Anthem
Masih Ada,Dian Pramana Poetra;Deddy Dhukun,5 Bintang Populer,4.015766666666667,0.268,0.376,121.225,39,,Sad/Moody
Mata Hati Telinga,MALIQ & D'Essentials,Mata Hati Telinga,4.46,0.42,0.303,118.043,39,,Chill/Casual
Tiro Ao Álvaro,Elis Regina;Adoniran Barbosa,Elis Regina,2.7066666666666666,0.957,0.649,93.781,39,,Party Anthem
"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",Doris Day;Frank DeVol & His Orchestra,With A Smile And A Song,2.056,0.776,0.341,177.229,59,,Chill/Casual
Nýtt líf,Friðrik Karlsson,Móðir og barn,20.058166666666665,0.0386,0.0715,119.85,37,,Sad/Moody
Unutturamaz Seni Hiçbir Şey,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",2.48155,0.52,0.397,108.332,40,,Chill/Casual
Apakah Kamu,Yura Yunita,Merakit,4.089066666666667,0.796,0.652,119.968,38,,Party Anthem
Dinleyiverin Gayri,Moğollar,Moğollar'94,3.919983333333333,0.838,0.485,115.866,39,,Chill/Casual
Gördüğüme Sevindim,Gündoğarken,İstanbul Atina İstanbul,3.4964833333333334,0.35,0.414,151.159,38,,Chill/Casual
Sevgi Özleyendir,Yeni Türkü,Şimdi Ve Sonra,3.2531,0.38,0.655,80.174,39,,Chill/Casual
Gecelerim,Doğan Canku,Best Of +3,2.71335,0.669,0.289,91.664,38,,Chill/Casual
Benzemez Kimse Sana,Müzeyyen Senar,Saklı Kayıtlar (1934 - 1996),2.6191,0.464,0.442,112.633,40,,Chill/Casual
A Saudade Que Ficou - O Lencinho,Luiz Ayrao,20 Super Sucessos: Luiz Ayrão,4.09455,0.887,0.755,103.92,39,,Party Anthem
Killing Me Softly With Her Song,Perry Como,Take It Easy With Perry Como,4.469333333333333,0.243,0.117,103.712,47,,Sad/Moody
Distant Stars,Zmeyev;Screen Jazzmaster,Distant Stars,2.0,0.757,0.308,79.949,57,,Chill/Casual
These Foolish Things - Remastered 1995,Lester Young,The Complete Aladdin Recordings Of Lester Young,3.1822166666666667,0.443,0.103,66.283,55,,Chill/Casual
Starfall - Honkai Impact 3rd Ost - Impressions,TIA RAY;HOYO-MiX,Starfall (Honkai Impact 3rd Ost - Impressions),3.1842,0.272,0.836,151.985,53,,Chill/Casual
Kenikmatan Tersendiri,Utha Likumahuwa,Nada & Apresiasi,3.9784333333333333,0.711,0.624,88.219,39,,Party Anthem
Maze of Tranquility,Martin Landström,Maze of Tranquility,4.37845,0.0507,0.134,112.892,63,,Sad/Moody
"It's Been a Long, Long Time",Harry James;Kitty Kallan,"You Want HARRY JAMES & HIS ORCHESTRA Well, Here It Is!",3.3962166666666667,0.369,0.221,77.147,54,,Sad/Moody
I'll Be Seeing You,Billie Holiday,Billie Holiday,3.52555,0.188,0.0304,90.495,65,,Sad/Moody
Aftermath,Caravan Palace,<I°_°I>,3.0978166666666667,0.403,0.663,140.015,56,,Chill/Casual
Sway (Quien Sera),Dean Martin,"Hey, Brother Pour The Wine",2.716,0.569,0.239,120.036,59,,Chill/Casual
Autumn In New York,Ella Fitzgerald;Louis Armstrong,Ella And Louis Again,5.943766666666667,0.154,0.0469,135.335,62,,Sad/Moody
Blue in Green (feat. John Coltrane & Bill Evans),Miles Davis;John Coltrane;Bill Evans,Kind Of Blue (Legacy Edition),5.6288833333333335,0.154,0.0162,110.479,63,,Sad/Moody
Milikmu Selalu,Andien,Gemintang,4.2371,0.773,0.629,117.019,38,,Party Anthem
Benimle Evlensen,Evrencan Gündüz,Sabah Şarkıları / Orta Şeker,4.238216666666666,0.521,0.428,76.867,37,,Chill/Casual
Carinhoso,Elis Regina,Elis,3.9544333333333332,0.435,0.312,90.939,38,,Chill/Casual
Salsera,The Echo Park Project,Salsera,6.023366666666667,0.96,0.717,105.022,38,,Party Anthem
Merdu Untukmu - Outro,Tulus,Tulus,1.0348833333333334,0.796,0.124,85.258,38,,Chill/Casual
Seyrüsefer,Ceylan Ertem;Melike Şahin,Seyrüsefer,3.1260333333333334,0.468,0.298,88.447,39,,Chill/Casual
Time After Time - Vocal Version,Chet Baker,Chet Baker Sings,2.779333333333333,0.255,0.0454,99.783,61,,Sad/Moody
A Kiss To Build A Dream On - Single Version,Louis Armstrong,Satchmo Serenades,3.0248833333333334,0.36,0.0811,88.044,62,,Sad/Moody
I've Got My Love to Keep Me Warm (with Antonia Bennett),Tony Bennett;Antonia Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,3.4851,0.42,0.399,129.849,39,,Chill/Casual
Sobre Nós,Leo Gandelman;Delacruz;Machine Series,Hip Hop Machine #8,4.842666666666666,0.457,0.534,88.382,37,,Chill/Casual
Gak Kayak Mantanmu,Ello,Taub Mumu,3.9737666666666667,0.398,0.608,95.979,38,,Chill/Casual
Aç Sesini,Sertab Erener,Ben Yaşarım,4.01555,0.341,0.751,67.006,38,,Chill/Casual
Rising,Phlocalyst;Hoogway;Akīn,Afternoon Jazz,2.3661833333333333,0.0399,0.398,70.915,59,,Sad/Moody
Sommaren,Bo Kaspers Orkester,Redo att gå sönder,4.1811,0.954,0.884,94.094,38,,Party Anthem
Isn't It Romantic?,Ella Fitzgerald,My Funny Valentine: The Rodgers And Hart Songbook,3.0084333333333335,0.25,0.187,73.461,37,,Sad/Moody
Terpesona,Glenn Fredly;Audy,"Selamat Pagi, Dunia!",5.012,0.7,0.723,77.993,38,,Party Anthem
Çamlıbelden Çıktım Yayan,Sertab Erener,İyiliğe Ninniler,2.8668833333333335,0.433,0.248,75.136,38,,Chill/Casual
Fış Fış Kayıkçı,Sertab Erener;Can Bonomo,İyiliğe Ninniler,7.06715,0.119,0.134,117.838,38,,Sad/Moody
Gündüzüm Seninle,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),3.129166666666667,0.233,0.237,124.733,39,,Sad/Moody
Olanlar Olmuş,İlhan İrem,Bezginin Gizli Mektupları,8.1311,0.32,0.491,158.676,38,,Chill/Casual
Sevmekten Kim Usanır,Müzeyyen Senar,Çilingir Sofrası - Oturak Alemi,4.828883333333334,0.34,0.422,145.945,39,,Chill/Casual
Cien Años,Paté de Fuá,Amores Ajenos,3.4299,0.919,0.631,94.977,40,,Party Anthem
Uyusun Da Büyüsün,Sertab Erener,İyiliğe Ninniler,1.78875,0.15,0.18,84.99,38,,Sad/Moody
